Results for a query:  ministrstvo za javno upravo
Results found in: 96 ms

Frequency  Keywords                          Document                                           Snippets
3           ministrstvo                       podatki.gov.si\podatki.gov.si.191.html             MINISTRSTVO ZA INFRASTRUKTURO - ... MINISTRSTVO ZA INFRASTRUKTURO - ... MINISTRSTVO ZA INFRASTRUKTUR
3           ministrstvo                       podatki.gov.si\podatki.gov.si.193.html             MINISTRSTVO ZA INFRASTRUKTURO - ... MINISTRSTVO ZA INFRASTRUKTURO - ... MINISTRSTVO ZA INFRASTRUKTUR
3           ministrstvo                       podatki.gov.si\podatki.gov.si.24.html              MINISTRSTVO ZA FINANCE UPRAVA ... MINISTRSTVO ZA FINANCE UPRAVA ... MINISTRSTVO ZA FINANCE UPRAVA
3           ministrstvo                       podatki.gov.si\podatki.gov.si.399.html             MINISTRSTVO ZA IZOBRAŽEVANJE , ... MINISTRSTVO ZA IZOBRAŽEVANJE , ... MINISTRSTVO ZA IZOBRAŽEVANJE ,
3           ministrstvo                       podatki.gov.si\podatki.gov.si.438.html             MINISTRSTVO ZA OKOLJE IN ... MINISTRSTVO ZA OKOLJE IN ... MINISTRSTVO ZA OKOLJE IN
3           ministrstvo                       podatki.gov.si\podatki.gov.si.441.html             MINISTRSTVO ZA INFRASTRUKTURO - ... MINISTRSTVO ZA INFRASTRUKTURO - ... MINISTRSTVO ZA INFRASTRUKTUR
3           ministrstvo                       podatki.gov.si\podatki.gov.si.496.html             ministrstvo , pristojno za ... MINISTRSTVO ZA INFRASTRUKTURO - ... MINISTRSTVO ZA INFRASTRUKTURO (
3           ministrstvo                       podatki.gov.si\podatki.gov.si.54.html              MINISTRSTVO ZA KULTURO Ocena ... MINISTRSTVO ZA KULTURO - ... MINISTRSTVO ZA KULTURO -
3           ministrstvo                       podatki.gov.si\podatki.gov.si.99.html              MINISTRSTVO ZA FINANCE UPRAVA ... MINISTRSTVO ZA FINANCE UPRAVA ... MINISTRSTVO ZA FINANCE UPRAVA
2           javno                             e-prostor.gov.si\e-prostor.gov.si.1.html           javno podjetje , javni ... javno dostopni . Določitev
2           javno                             podatki.gov.si\podatki.gov.si.455.html             javno garantirani dolg , ... javno garantirani dolg ,
2           javno                             podatki.gov.si\podatki.gov.si.460.html             javno garantirani dolg , ... javno garantirani dolg ,
2           javno                             podatki.gov.si\podatki.gov.si.464.html             javno garantirani dolg , ... javno garantirani dolg ,
2           javno                             podatki.gov.si\podatki.gov.si.50.html              javno garantirani dolg , ... javno garantirani dolg ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.113.html             MINISTRSTVO ZA NOTRANJE ZADEVE ... MINISTRSTVO ZA NOTRANJE ZADEVE
2           ministrstvo                       podatki.gov.si\podatki.gov.si.115.html             MINISTRSTVO ZA NOTRANJE ZADEVE ... MINISTRSTVO ZA NOTRANJE ZADEVE
2           ministrstvo                       podatki.gov.si\podatki.gov.si.117.html             MINISTRSTVO ZA NOTRANJE ZADEVE ... MINISTRSTVO ZA NOTRANJE ZADEVE
2           ministrstvo                       podatki.gov.si\podatki.gov.si.124.html             MINISTRSTVO ZA IZOBRAŽEVANJE , ... MINISTRSTVO ZA IZOBRAŽEVANJE ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.127.html             MINISTRSTVO ZA KULTURO - ... MINISTRSTVO ZA KULTURO (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.132.html             MINISTRSTVO ZA KULTURO Ocena ... MINISTRSTVO ZA KULTURO -
2           ministrstvo                       podatki.gov.si\podatki.gov.si.140.html             MINISTRSTVO ZA KULTURO ( ... MINISTRSTVO ZA IZOBRAŽEVANJE ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.142.html             MINISTRSTVO ZA DELO , ... MINISTRSTVO ZA DELO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.145.html             MINISTRSTVO ZA DELO , ... MINISTRSTVO ZA DELO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.154.html             MINISTRSTVO ZA ZDRAVJE - ... MINISTRSTVO ZA ZDRAVJE (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.171.html             MINISTRSTVO ZA OKOLJE IN ... MINISTRSTVO ZA OKOLJE IN
2           ministrstvo                       podatki.gov.si\podatki.gov.si.187.html             MINISTRSTVO ZA OKOLJE IN ... MINISTRSTVO ZA OKOLJE IN
2           ministrstvo                       podatki.gov.si\podatki.gov.si.189.html             MINISTRSTVO ZA OKOLJE IN ... MINISTRSTVO ZA OKOLJE IN
2           ministrstvo                       podatki.gov.si\podatki.gov.si.192.html             MINISTRSTVO ZA INFRASTRUKTURO , ... MINISTRSTVO ZA INFRASTRUKTURO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.194.html             MINISTRSTVO ZA INFRASTRUKTURO , ... MINISTRSTVO ZA INFRASTRUKTURO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.202.html             MINISTRSTVO ZA INFRASTRUKTURO , ... MINISTRSTVO ZA INFRASTRUKTURO (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.206.html             MINISTRSTVO ZA FINANCE FINANČNA ... MINISTRSTVO ZA FINANCE FINANČNA
2           ministrstvo                       podatki.gov.si\podatki.gov.si.208.html             MINISTRSTVO ZA FINANCE Ocena ... MINISTRSTVO ZA FINANCE -
2           ministrstvo                       podatki.gov.si\podatki.gov.si.215.html             MINISTRSTVO ZA FINANCE FINANČNA ... MINISTRSTVO ZA FINANCE (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.237.html             MINISTRSTVO ZA DELO , ... MINISTRSTVO ZA DELO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.241.html             MINISTRSTVO ZA KMETIJSTVO , ... MINISTRSTVO ZA KMETIJSTVO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.243.html             MINISTRSTVO ZA KULTURO - ... MINISTRSTVO ZA KULTURO (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.245.html             MINISTRSTVO ZA KULTURO Ocena ... MINISTRSTVO ZA KULTURO -
2           ministrstvo                       podatki.gov.si\podatki.gov.si.246.html             MINISTRSTVO ZA KMETIJSTVO , ... MINISTRSTVO ZA KMETIJSTVO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.253.html             MINISTRSTVO ZA KULTURO ( ... MINISTRSTVO ZA KMETIJSTVO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.254.html             MINISTRSTVO ZA KULTURO ( ... MINISTRSTVO ZA KMETIJSTVO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.34.html              MINISTRSTVO ZA DELO , ... MINISTRSTVO ZA DELO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.341.html             MINISTRSTVO ZA KULTURO - ... MINISTRSTVO ZA KULTURO (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.343.html             MINISTRSTVO ZA KMETIJSTVO , ... MINISTRSTVO ZA KMETIJSTVO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.344.html             MINISTRSTVO ZA OKOLJE IN ... MINISTRSTVO ZA OKOLJE IN
2           ministrstvo                       podatki.gov.si\podatki.gov.si.345.html             MINISTRSTVO ZA FINANCE FINANČNA ... MINISTRSTVO ZA FINANCE FINANČNA
2           ministrstvo                       podatki.gov.si\podatki.gov.si.355.html             MINISTRSTVO ZA NOTRANJE ZADEVE ... MINISTRSTVO ZA NOTRANJE ZADEVE
2           ministrstvo                       podatki.gov.si\podatki.gov.si.356.html             MINISTRSTVO ZA NOTRANJE ZADEVE ... MINISTRSTVO ZA NOTRANJE ZADEVE
2           ministrstvo                       podatki.gov.si\podatki.gov.si.389.html             MINISTRSTVO ZA NOTRANJE ZADEVE ... MINISTRSTVO ZA NOTRANJE ZADEVE
2           ministrstvo                       podatki.gov.si\podatki.gov.si.396.html             MINISTRSTVO ZA IZOBRAŽEVANJE , ... MINISTRSTVO ZA IZOBRAŽEVANJE ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.403.html             MINISTRSTVO ZA KULTURO ( ... MINISTRSTVO ZA IZOBRAŽEVANJE ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.404.html             MINISTRSTVO ZA KULTURO ( ... MINISTRSTVO ZA IZOBRAŽEVANJE ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.407.html             MINISTRSTVO ZA DELO , ... MINISTRSTVO ZA DELO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.408.html             MINISTRSTVO ZA DELO , ... MINISTRSTVO ZA DELO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.416.html             MINISTRSTVO ZA ZDRAVJE - ... MINISTRSTVO ZA ZDRAVJE (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.419.html             MINISTRSTVO ZA ZDRAVJE - ... MINISTRSTVO ZA ZDRAVJE (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.42.html              MINISTRSTVO ZA FINANCE - ... MINISTRSTVO ZA FINANCE (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.420.html             MINISTRSTVO ZA ZDRAVJE - ... MINISTRSTVO ZA ZDRAVJE (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.421.html             MINISTRSTVO ZA ZDRAVJE Ocena ... MINISTRSTVO ZA ZDRAVJE -
2           ministrstvo                       podatki.gov.si\podatki.gov.si.432.html             MINISTRSTVO ZA OKOLJE IN ... MINISTRSTVO ZA OKOLJE IN
2           ministrstvo                       podatki.gov.si\podatki.gov.si.440.html             MINISTRSTVO ZA INFRASTRUKTURO - ... MINISTRSTVO ZA INFRASTRUKTURO (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.445.html             MINISTRSTVO ZA INFRASTRUKTURO - ... MINISTRSTVO ZA INFRASTRUKTURO (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.45.html              MINISTRSTVO ZA INFRASTRUKTURO , ... MINISTRSTVO ZA INFRASTRUKTURO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.452.html             MINISTRSTVO ZA INFRASTRUKTURO , ... MINISTRSTVO ZA INFRASTRUKTURO (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.453.html             MINISTRSTVO ZA INFRASTRUKTURO , ... MINISTRSTVO ZA INFRASTRUKTURO (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.456.html             MINISTRSTVO ZA FINANCE - ... MINISTRSTVO ZA FINANCE (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.457.html             MINISTRSTVO ZA FINANCE - ... MINISTRSTVO ZA FINANCE (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.458.html             MINISTRSTVO ZA FINANCE - ... MINISTRSTVO ZA FINANCE (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.46.html              MINISTRSTVO ZA KULTURO - ... MINISTRSTVO ZA KULTURO (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.467.html             MINISTRSTVO ZA FINANCE FINANČNA ... MINISTRSTVO ZA FINANCE (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.47.html              MINISTRSTVO ZA INFRASTRUKTURO - ... MINISTRSTVO ZA INFRASTRUKTURO (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.485.html             MINISTRSTVO ZA KULTURO - ... MINISTRSTVO ZA KULTURO (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.486.html             MINISTRSTVO ZA KULTURO - ... MINISTRSTVO ZA KULTURO (
2           ministrstvo                       podatki.gov.si\podatki.gov.si.498.html             MINISTRSTVO ZA KULTURO ( ... MINISTRSTVO ZA KMETIJSTVO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.5.html               MINISTRSTVO ZA DELO , ... MINISTRSTVO ZA DELO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.56.html              MINISTRSTVO ZA NOTRANJE ZADEVE ... MINISTRSTVO ZA NOTRANJE ZADEVE
2           ministrstvo                       podatki.gov.si\podatki.gov.si.57.html              MINISTRSTVO ZA NOTRANJE ZADEVE ... MINISTRSTVO ZA NOTRANJE ZADEVE
2           ministrstvo                       podatki.gov.si\podatki.gov.si.58.html              MINISTRSTVO ZA ZDRAVJE Ocena ... MINISTRSTVO ZA ZDRAVJE -
2           ministrstvo                       podatki.gov.si\podatki.gov.si.59.html              MINISTRSTVO ZA INFRASTRUKTURO , ... MINISTRSTVO ZA INFRASTRUKTURO ,
2           ministrstvo                       podatki.gov.si\podatki.gov.si.60.html              MINISTRSTVO ZA FINANCE Ocena ... MINISTRSTVO ZA FINANCE -
2           upravo                            e-prostor.gov.si\e-prostor.gov.si.122.html         upravo Republike Slovenije na ... upravo Izdajanje podatkov Vpogled
2           upravo                            e-prostor.gov.si\e-prostor.gov.si.40.html          upravo in Islandsko geodetsko ... upravo . Projekt se
2           upravo                            e-prostor.gov.si\e-prostor.gov.si.57.html          upravo Republike Slovenije na ... upravo Izdajanje podatkov Vsa
1           javno                             e-prostor.gov.si\e-prostor.gov.si.15.html          javno dostopni najširšemu krogu
1           javno                             e-prostor.gov.si\e-prostor.gov.si.51.html          javno dostopne spletne aplikacije
1           javno                             podatki.gov.si\podatki.gov.si.17.html              JAVNO DOSTOPNIH PODATKOV Državni
1           javno                             podatki.gov.si\podatki.gov.si.309.html             javno evidenco v formatu
1           javno                             podatki.gov.si\podatki.gov.si.313.html             javno evidenco ali drugo
1           javno                             podatki.gov.si\podatki.gov.si.551.html             javno objavljena mnenja ter
1           javno                             podatki.gov.si\podatki.gov.si.552.html             javno , na spletu
1           ministrstvo                       e-prostor.gov.si\e-prostor.gov.si.37.html          Ministrstvo za okolje in
1           ministrstvo                       podatki.gov.si\podatki.gov.si.153.html             MINISTRSTVO ZA DELO ,
1           ministrstvo                       podatki.gov.si\podatki.gov.si.158.html             MINISTRSTVO ZA DELO ,
1           ministrstvo                       podatki.gov.si\podatki.gov.si.236.html             MINISTRSTVO ZA INFRASTRUKTURO -
1           ministrstvo                       podatki.gov.si\podatki.gov.si.257.html             MINISTRSTVO ZA INFRASTRUKTURO AGENCIJA
1           ministrstvo                       podatki.gov.si\podatki.gov.si.269.html             MINISTRSTVO ZA ZUNANJE ZADEVE
1           ministrstvo                       podatki.gov.si\podatki.gov.si.276.html             MINISTRSTVO ZA IZOBRAŽEVANJE ,
1           ministrstvo                       podatki.gov.si\podatki.gov.si.405.html             MINISTRSTVO ZA DELO ,
1           ministrstvo                       podatki.gov.si\podatki.gov.si.415.html             MINISTRSTVO ZA DELO ,
1           ministrstvo                       podatki.gov.si\podatki.gov.si.494.html             MINISTRSTVO ZA INFRASTRUKTURO -
1           ministrstvo                       podatki.gov.si\podatki.gov.si.516.html             MINISTRSTVO ZA ZUNANJE ZADEVE
1           ministrstvo                       podatki.gov.si\podatki.gov.si.517.html             MINISTRSTVO ZA IZOBRAŽEVANJE ,
1           ministrstvo                       podatki.gov.si\podatki.gov.si.559.html             ministrstvo ipd . Vsakokratna
1           upravo                            e-prostor.gov.si\e-prostor.gov.si.101.html         upravo Republike Slovenije vabi
1           upravo                            e-prostor.gov.si\e-prostor.gov.si.110.html         upravo . Aplikacija med
1           upravo                            e-prostor.gov.si\e-prostor.gov.si.112.html         upravo ( potrebno je
1           upravo                            e-prostor.gov.si\e-prostor.gov.si.12.html          upravo , kjer bomo
1           upravo                            e-prostor.gov.si\e-prostor.gov.si.121.html         upravo Izdajanje podatkov Poročanje
1           upravo                            e-prostor.gov.si\e-prostor.gov.si.123.html         upravo Izdajanje podatkov Osebni
1           upravo                            e-prostor.gov.si\e-prostor.gov.si.150.html         upravo Norveške . Časovni
1           upravo                            e-prostor.gov.si\e-prostor.gov.si.184.html         upravo Republike Slovenije vabi
1           upravo                            e-prostor.gov.si\e-prostor.gov.si.2.html           upravo Izdajanje podatkov Seznam
